Full File Path,Site Location,Date,Camera
Camera_PostCampaign/LA/LA_30_04_2021_C25_S31.7z,Labadi,30_04_2021,C25
Camera_PostCampaign/LA/LA_05_06_2020_C16_S31.7z,Labadi,05_06_2020,C16
Camera_PostCampaign/LA/LA_11_12_2020_C25_S16.7z,Labadi,11_12_2020,C25
Camera_PostCampaign/LA/LA_30_10_2020_C25_S16.7z,Labadi,30_10_2020,C25
Camera_PostCampaign/LA/LA_23_04_2021_C25_S11.7z,Labadi,23_04_2021,C25
Camera_PostCampaign/LA/LA_12_02_2021_C25_S16.7z,Labadi,12_02_2021,C25
Camera_PostCampaign/LA/LA_14_08_2020_C16_S17.7z,Labadi,14_08_2020,C16
Camera_PostCampaign/LA/LA_07_08_2020_C16_S5.7z,Labadi,07_08_2020,C16
Camera_PostCampaign/LA/LA_02_10_2020_C25_S10.7z,Labadi,02_10_2020,C25
Camera_PostCampaign/LA/LA_10_07_2020_C16_S31.7z,Labadi,10_07_2020,C16
Camera_PostCampaign/LA/LA_18_09_2020_C16_S5.7z,Labadi,18_09_2020,C16
Camera_PostCampaign/LA/LA_22_01_2021_C25_S5.7z,Labadi,22_01_2021,C25
Camera_PostCampaign/AD/AD_25_09_2020_C17_S201.7z,Asylum Down,25_09_2020,C17
Camera_PostCampaign/AD/AD_26_03_2021_C4_S30.7z,Asylum Down,26_03_2021,C4
Camera_PostCampaign/AD/AD_22_05_2020_C4_S16.7z,Asylum Down,22_05_2020,C4
Camera_PostCampaign/AD/AD_22_05_2020_C17_S9.7z,Asylum Down,22_05_2020,C17
Camera_PostCampaign/AD/AD_22_01_2021_C4_S31.7z,Asylum Down,22_01_2021,C4
Camera_PostCampaign/AD/AD_21_08_2020_C4_S5.7z,Asylum Down,21_08_2020,C4
Camera_PostCampaign/AD/AD_31_12_2020_C17_S85.7z,Asylum Down,31_12_2020,C17
Camera_PostCampaign/AD/AD_23_10_2020_C17_S61.7z,Asylum Down,23_10_2020,C17
Camera_PostCampaign/AD/AD_27_11_2020_C17_S64.7z,Asylum Down,27_11_2020,C17
Camera_PostCampaign/AD/AD_10_07_2020_C17_S11.7z,Asylum Down,10_07_2020,C17
Camera_PostCampaign/AD/AD_23_04_2021_C17_S65.7z,Asylum Down,23_04_2021,C17
Camera_PostCampaign/AD/AD_15_01_2021_C17_S51.7z,Asylum Down,15_01_2021,C17
Camera_PostCampaign/AD/AD_07_08_2020_C17_S61.7z,Asylum Down,07_08_2020,C17
Camera_PostCampaign/AD/AD_19_06_2020_C17_S11.7z,Asylum Down,19_06_2020,C17
Camera_PostCampaign/AD/AD_03_07_2020_C17_S21.7z,Asylum Down,03_07_2020,C17
Camera_PostCampaign/AD/AD_16_10_2020_C17_S201.7z,Asylum Down,16_10_2020,C17
Camera_PostCampaign/AD/AD_11_09_2020_C17_S44.7z,Asylum Down,11_09_2020,C17
Camera_PostCampaign/AD/AD_11_09_2020_C4_S55.7z,Asylum Down,11_09_2020,C4
Camera_PostCampaign/AD/AD_23_10_2020_C4_S10.7z,Asylum Down,23_10_2020,C4
Camera_PostCampaign/AD/AD_06_11_2020_C4_S45.7z,Asylum Down,06_11_2020,C4
Camera_PostCampaign/AD/AD_27_02_2021_C4_S30.7z,Asylum Down,27_02_2021,C4
Camera_PostCampaign/AD/AD_18_09_2020_C4_S61.7z,Asylum Down,18_09_2020,C4
Camera_PostCampaign/AD/AD_08_01_2021_C17_S64.7z,Asylum Down,08_01_2021,C17
Camera_PostCampaign/AD/AD_24_07_2020_C4_S60.7z,Asylum Down,24_07_2020,C4
Camera_PostCampaign/AD/AD_26_06_2020_C4_S65.7z,Asylum Down,26_06_2020,C4
Camera_PostCampaign/AD/AD_30_04_2021_C4_S16.7z,Asylum Down,30_04_2021,C4
Camera_PostCampaign/AD/AD_02_04_2021_C4_S44.7z,Asylum Down,02_04_2021,C4
Camera_PostCampaign/AD/AD_17_07_2020_C17_S5.7z,Asylum Down,17_07_2020,C17
Camera_PostCampaign/AD/AD_02_04_2021_C17_S76.7z,Asylum Down,02_04_2021,C17
Camera_PostCampaign/AD/AD_29_01_2021_C17_S64.7z,Asylum Down,29_01_2021,C17
Camera_PostCampaign/AD/AD_13_11_2020_C17_S10.7z,Asylum Down,13_11_2020,C17
Camera_PostCampaign/AD/AD_22_01_2021_C17_S76.7z,Asylum Down,22_01_2021,C17
Camera_PostCampaign/AD/AD_28_08_2020_C17_S34.7z,Asylum Down,28_08_2020,C17
Camera_PostCampaign/AD/AD_31_07_2020_C4_S51.7z,Asylum Down,31_07_2020,C4
Camera_PostCampaign/AD/AD_31_07_2020_C17_S22.7z,Asylum Down,31_07_2020,C17
Camera_PostCampaign/AD/AD_09_04_2021_C4_S16.7z,Asylum Down,09_04_2021,C4
Camera_PostCampaign/AD/AD_26_06_2020_C17_S53.7z,Asylum Down,26_06_2020,C17
Camera_PostCampaign/AD/AD_12_02_2021_C4_S5.7z,Asylum Down,12_02_2021,C4
Camera_PostCampaign/AD/AD_03_07_2020_C4_S32.7z,Asylum Down,03_07_2020,C4
Camera_PostCampaign/AD/AD_09_10_2020_C17_S45.7z,Asylum Down,09_10_2020,C17
Camera_PostCampaign/AD/AD_02_10_2020_C4_S28.7z,Asylum Down,02_10_2020,C4
Camera_PostCampaign/AD/AD_09_04_2021_C17_S64.7z,Asylum Down,09_04_2021,C17
Camera_PostCampaign/AD/AD_06_03_2021_C4_S31.7z,Asylum Down,06_03_2021,C4
Camera_PostCampaign/AD/AD_24_04_2020_C12_S17.7z,Asylum Down,24_04_2020,C12
Camera_PostCampaign/AD/AD_29_05_2020_C4_S45.7z,Asylum Down,29_05_2020,C4
Camera_PostCampaign/AD/AD_15_05_2020_C4_S44.7z,Asylum Down,15_05_2020,C4
Camera_PostCampaign/AD/AD_30_10_2020_C17_S34.7z,Asylum Down,30_10_2020,C17
Camera_PostCampaign/AD/AD_18_12_2020_C4_S20.7z,Asylum Down,18_12_2020,C4
Camera_PostCampaign/AD/AD_15_05_2020_C17_S85.7z,Asylum Down,15_05_2020,C17
Camera_PostCampaign/AD/AD_11_12_2020_C4_S11.7z,Asylum Down,11_12_2020,C4
Camera_PostCampaign/AD/AD_09_10_2020_C4_S16.7z,Asylum Down,09_10_2020,C4
Camera_PostCampaign/AD/AD_06_03_2021_C17_S76.7z,Asylum Down,06_03_2021,C17
Camera_PostCampaign/AD/AD_27_02_2021_C17_S34.7z,Asylum Down,27_02_2021,C17
Camera_PostCampaign/AD/AD_08_01_2021_C4_S20.7z,Asylum Down,08_01_2021,C4
Camera_PostCampaign/AD/AD_29_05_2020_C17_S2.7z,Asylum Down,29_05_2020,C17
Camera_PostCampaign/AD/AD_04_12_2020_C4_S28.7z,Asylum Down,04_12_2020,C4
Camera_PostCampaign/AD/AD_04_09_2020_C4_S9.7z,Asylum Down,04_09_2020,C4
Camera_PostCampaign/AD/AD_05_06_2020_C17_S53.7z,Asylum Down,05_06_2020,C17
Camera_PostCampaign/AD/AD_15_01_2021_C4_S21.7z,Asylum Down,15_01_2021,C4
Camera_PostCampaign/AD/AD_19_06_2020_C4_S30.7z,Asylum Down,19_06_2020,C4
Camera_PostCampaign/AD/AD_30_04_2021_C17_S64.7z,Asylum Down,30_04_2021,C17
Camera_PostCampaign/AD/AD_19_03_2021_C4_S16.7z,Asylum Down,19_03_2021,C4
Camera_PostCampaign/AD/AD_27_11_2020_C4_S20.7z,Asylum Down,27_11_2020,C4
Camera_PostCampaign/AD/AD_29_01_2021_C4_S20.7z,Asylum Down,29_01_2021,C4
Camera_PostCampaign/AD/AD_12_02_2021_C17_S35.7z,Asylum Down,12_02_2021,C17
Camera_PostCampaign/AD/AD_04_12_2020_C17_S30.7z,Asylum Down,04_12_2020,C17
Camera_PostCampaign/AD/AD_05_06_2020_C4_S65.7z,Asylum Down,05_06_2020,C4
Camera_PostCampaign/AD/AD_14_08_2020_C17_S201.7z,Asylum Down,14_08_2020,C17
Camera_PostCampaign/AD/AD_26_03_2021_C17_S34.7z,Asylum Down,26_03_2021,C17
Camera_PostCampaign/AD/AD_24_04_2020_C4_S21.7z,Asylum Down,24_04_2020,C4
Camera_PostCampaign/AD/AD_28_08_2020_C4_S20.7z,Asylum Down,28_08_2020,C4
Camera_PostCampaign/AD/AD_10_07_2020_C4_S30.7z,Asylum Down,10_07_2020,C4
Camera_PostCampaign/AD/AD_21_08_2020_C17_S31.7z,Asylum Down,21_08_2020,C17
Camera_PostCampaign/AD/AD_30_10_2020_C4_S20.7z,Asylum Down,30_10_2020,C4
Camera_PostCampaign/AD/AD_16_04_2021_C4_S85.7z,Asylum Down,16_04_2021,C4
Camera_PostCampaign/AD/AD_02_10_2020_C17_S30.7z,Asylum Down,02_10_2020,C17
Camera_PostCampaign/AD/AD_23_04_2021_C4_S51.7z,Asylum Down,23_04_2021,C4
Camera_PostCampaign/AD/AD_06_11_2020_C17_S85.7z,Asylum Down,06_11_2020,C17
Camera_PostCampaign/AD/AD_19_02_2021_C17_S201.7z,Asylum Down,19_02_2021,C17
Camera_PostCampaign/AD/AD_31_12_2020_C4_S16.7z,Asylum Down,31_12_2020,C4
Camera_PostCampaign/AD/AD_17_07_2020_C4_S65.7z,Asylum Down,17_07_2020,C4
Camera_PostCampaign/AD/AD_24_07_2020_C17_S17.7z,Asylum Down,24_07_2020,C17
Camera_PostCampaign/AD/AD_18_09_2020_C17_S65.7z,Asylum Down,18_09_2020,C17
Camera_PostCampaign/AD/AD_19_02_2021_C4_S5.7z,Asylum Down,19_02_2021,C4
Camera_PostCampaign/AD/AD_07_08_2020_C4_S65.7z,Asylum Down,07_08_2020,C4
Camera_PostCampaign/AD/AD_04_09_2020_C17_S85.7z,Asylum Down,04_09_2020,C17
Camera_PostCampaign/AD/AD_11_12_2020_C17_S44.7z,Asylum Down,11_12_2020,C17
Camera_PostCampaign/AD/AD_14_08_2020_C4_S23.7z,Asylum Down,14_08_2020,C4
Camera_PostCampaign/AD/AD_18_12_2020_C17_S64.7z,Asylum Down,18_12_2020,C17
Camera_PostCampaign/AD/AD_25_09_2020_C4_S2.7z,Asylum Down,25_09_2020,C4
Camera_PostCampaign/AD/AD_12_06_2020_C17_S64.7z,Asylum Down,12_06_2020,C17
Camera_PostCampaign/AD/AD_16_10_2020_C4_S2.7z,Asylum Down,16_10_2020,C4
Camera_PostCampaign/AD/AD_19_03_2021_C17_S64.7z,Asylum Down,19_03_2021,C17
Camera_PostCampaign/AD/AD_12_06_2020_C4_S201.7z,Asylum Down,12_06_2020,C4
Camera_PostCampaign/AD/AD_13_11_2020_C4_S61.7z,Asylum Down,13_11_2020,C4
Camera_PostCampaign/TMW/TMW_28_09_2020_C19_S16.7z,Tema Motorway,28_09_2020,C19
Camera_PostCampaign/TMW/TMW_21_12_2020_C30_S85.7z,Tema Motorway,21_12_2020,C30
Camera_PostCampaign/TMW/TMW_09_11_2020_C19_S16.7z,Tema Motorway,09_11_2020,C19
Camera_PostCampaign/TMW/TMW_01_06_2020_C30_S28.7z,Tema Motorway,01_06_2020,C30
Camera_PostCampaign/TMW/TMW_10_08_2020_C30_S55.7z,Tema Motorway,10_08_2020,C30
Camera_PostCampaign/TMW/TMW_20_07_2020_C19_S22.7z,Tema Motorway,20_07_2020,C19
Camera_PostCampaign/TMW/TMW_16_11_2020_C30_S64.7z,Tema Motorway,16_11_2020,C30
Camera_PostCampaign/TMW/TMW_15_06_2020_C19_S5.7z,Tema Motorway,15_06_2020,C19
Camera_PostCampaign/TMW/TMW_29_03_2021_C30_S51.7z,Tema Motorway,29_03_2021,C30
Camera_PostCampaign/TMW/TMW_15_02_2021_C19_S30.7z,Tema Motorway,15_02_2021,C19
Camera_PostCampaign/TMW/TMW_11_01_2021_C19_S2.7z,Tema Motorway,11_01_2021,C19
Camera_PostCampaign/TMW/TMW_25_01_2021_C19_S21.7z,Tema Motorway,25_01_2021,C19
Camera_PostCampaign/TMW/TMW_08_02_2021_C19_S10.7z,Tema Motorway,08_02_2021,C19
Camera_PostCampaign/TMW/TMW_20_07_2020_C30_S51.7z,Tema Motorway,20_07_2020,C30
Camera_PostCampaign/TMW/TMW_08_06_2020_C30_S60.7z,Tema Motorway,08_06_2020,C30
Camera_PostCampaign/TMW/TMW_02_11_2020_C19_S5.7z,Tema Motorway,02_11_2020,C19
Camera_PostCampaign/TMW/TMW_20_04_2020_C19_S44.7z,Tema Motorway,20_04_2020,C19
Camera_PostCampaign/TMW/TMW_01_02_2021_C30_S35.7z,Tema Motorway,01_02_2021,C30
Camera_PostCampaign/TMW/TMW_12_10_2020_C30_S30.7z,Tema Motorway,12_10_2020,C30
Camera_PostCampaign/TMW/TMW_30_11_2020_C30_S51.7z,Tema Motorway,30_11_2020,C30
Camera_PostCampaign/TMW/TMW_07_09_2020_C19_S61.7z,Tema Motorway,07_09_2020,C19
Camera_PostCampaign/TMW/TMW_11_05_2020_C30_S28.7z,Tema Motorway,11_05_2020,C30
Camera_PostCampaign/TMW/TMW_03_08_2020_C19_S11.7z,Tema Motorway,03_08_2020,C19
Camera_PostCampaign/TMW/TMW_28_12_2020_C19_S5.7z,Tema Motorway,28_12_2020,C19
Camera_PostCampaign/TMW/TMW_13_07_2020_C19_S17.7z,Tema Motorway,13_07_2020,C19
Camera_PostCampaign/TMW/TMW_29_06_2020_C19_S11.7z,Tema Motorway,29_06_2020,C19
Camera_PostCampaign/TMW/TMW_12_10_2020_C19_28.7z,Tema Motorway,12_10_2020,C19
Camera_PostCampaign/TMW/TMW_19_10_2020_C19_S16.7z,Tema Motorway,19_10_2020,C19
Camera_PostCampaign/TMW/TMW_06_07_2020_C19_S2.7z,Tema Motorway,06_07_2020,C19
Camera_PostCampaign/TMW/TMW_31_08_2020_C19_S22.7z,Tema Motorway,31_08_2020,C19
Camera_PostCampaign/TMW/TMW_26_10_2020_C19_S201.7z,Tema Motorway,26_10_2020,C19
Camera_PostCampaign/TMW/TMW_25_05_2020_C30_S60.7z,Tema Motorway,25_05_2020,C30
Camera_PostCampaign/TMW/TMW_21_09_2020_C19_S22.7z,Tema Motorway,21_09_2020,C19
Camera_PostCampaign/TMW/TMW_27_07_2020_C30_S64.7z,Tema Motorway,27_07_2020,C30
Camera_PostCampaign/TMW/TMW_01_02_2021_C19_S5.7z,Tema Motorway,01_02_2021,C19
Camera_PostCampaign/TMW/TMW_11_01_2021_C30_S44.7z,Tema Motorway,11_01_2021,C30
Camera_PostCampaign/TMW/TMW_19_10_2020_C30_S45.7z,Tema Motorway,19_10_2020,C30
Camera_PostCampaign/TMW/TMW_21_12_2020_C19_S16.7z,Tema Motorway,21_12_2020,C19
Camera_PostCampaign/TMW/TMW_15_03_2021_C19_S2.7z,Tema Motorway,15_03_2021,C19
Camera_PostCampaign/TMW/TMW_05_04_2021_C30_S34.7z,Tema Motorway,05_04_2021,C30
Camera_PostCampaign/TMW/TMW_28_09_2020_C30_S45.7z,Tema Motorway,28_09_2020,C30
Camera_PostCampaign/TMW/TMW_14_09_2020_C19_S9.7z,Tema Motorway,14_09_2020,C19
Camera_PostCampaign/TMW/TMW_30_11_2020_C19_S16.7z,Tema Motorway,30_11_2020,C19
Camera_PostCampaign/TMW/TMW_24_08_2020_C30_S85.7z,Tema Motorway,24_08_2020,C30
Camera_PostCampaign/TMW/TMW_13_07_2020_C30_S60.7z,Tema Motorway,13_07_2020,C30
Camera_PostCampaign/TMW/TMW_26_04_2021_C19_S5.7z,Tema Motorway,26_04_2021,C19
Camera_PostCampaign/TMW/TMW_31_08_2020_C30_S51.7z,Tema Motorway,31_08_2020,C30
Camera_PostCampaign/TMW/TMW_23_11_2020_C19_S29.7z,Tema Motorway,23_11_2020,C19
Camera_PostCampaign/TMW/TMW_06_07_2020_C30_S10.7z,Tema Motorway,06_07_2020,C30
Camera_PostCampaign/TMW/TMW_04_01_2021_C30_S51.7z,Tema Motorway,04_01_2021,C30
Camera_PostCampaign/TMW/TMW_18_01_2021_C19_S35.7z,Tema Motorway,18_01_2021,C19
Camera_PostCampaign/TMW/TMW_17_08_2020_C19_S20.7z,Tema Motorway,17_08_2020,C19
Camera_PostCampaign/TMW/TMW_07_12_2020_C19_S45.7z,Tema Motorway,07_12_2020,C19
Camera_PostCampaign/TMW/TMW_22_03_2021_C30_S76.7z,Tema Motorway,22_03_2021,C30
Camera_PostCampaign/TMW/TMW_14_12_2020_C19_S6.7z,Tema Motorway,14_12_2020,C19
Camera_PostCampaign/TMW/TMW_23_11_2020_C30_S30.7z,Tema Motorway,23_11_2020,C30
Camera_PostCampaign/TMW/TMW_18_05_2020_C19_S2.7z,Tema Motorway,18_05_2020,C19
Camera_PostCampaign/TMW/TMW_25_05_2020_C19_S31.7z,Tema Motorway,25_05_2020,C19
Camera_PostCampaign/TMW/TMW_18_05_2020_C30_S45.7z,Tema Motorway,18_05_2020,C30
Camera_PostCampaign/TMW/TMW_05_03_2021_C19_S5.7z,Tema Motorway,05_03_2021,C19
Camera_PostCampaign/TMW/TMW_14_12_2020_C30_S55.7z,Tema Motorway,14_12_2020,C30
Camera_PostCampaign/TMW/TMW_11_05_2020_C19_S10.7z,Tema Motorway,11_05_2020,C19
Camera_PostCampaign/TMW/TMW_05_03_2021_C30_S201.7z,Tema Motorway,05_03_2021,C30
Camera_PostCampaign/TMW/TMW_07_09_2020_C30_S65.7z,Tema Motorway,07_09_2020,C30
Camera_PostCampaign/TMW/TMW_05_10_2020_C19_S11.7z,Tema Motorway,05_10_2020,C19
Camera_PostCampaign/TMW/TMW_10_08_2020_C19_S45.7z,Tema Motorway,10_08_2020,C19
Camera_PostCampaign/TMW/TMW_26_10_2020_C30_S2.7z,Tema Motorway,26_10_2020,C30
Camera_PostCampaign/TMW/TMW_22_03_2021_C19_S44.7z,Tema Motorway,22_03_2021,C19
Camera_PostCampaign/TMW/TMW_26_02_2021_C30_S35.7z,Tema Motorway,26_02_2021,C30
Camera_PostCampaign/TMW/TMW_22_06_2020_C19_S9.7z,Tema Motorway,22_06_2020,C19
Camera_PostCampaign/TMW/TMW_21_09_2020_C30_S60.7z,Tema Motorway,21_09_2020,C30
Camera_PostCampaign/TMW/TMW_14_09_2020_C30_S85.7z,Tema Motorway,14_09_2020,C30
Camera_PostCampaign/TMW/TMW_08_06_2020_C19_S22.7z,Tema Motorway,08_06_2020,C19
Camera_PostCampaign/TMW/TMW_01_06_2020_C19_S10.7z,Tema Motorway,01_06_2020,C19
Camera_PostCampaign/TMW/TMW_16_11_2020_C19_S20.7z,Tema Motorway,16_11_2020,C19
Camera_PostCampaign/TMW/TMW_15_03_2021_C30_S22.7z,Tema Motorway,15_03_2021,C30
Camera_PostCampaign/TMW/TMW_07_12_2020_C30_S85.7z,Tema Motorway,07_12_2020,C30
Camera_PostCampaign/TMW/TMW_04_01_2021_C19_S21.7z,Tema Motorway,04_01_2021,C19
Camera_PostCampaign/TMW/TMW_02_11_2020_C30_S55.7z,Tema Motorway,02_11_2020,C30
Camera_PostCampaign/TMW/TMW_28_12_2020_C30_S201.7z,Tema Motorway,28_12_2020,C30
Camera_PostCampaign/TMW/TMW_05_04_2021_C19_S30.7z,Tema Motorway,05_04_2021,C19
Camera_PostCampaign/TMW/TMW_03_08_2020_C30_S15.7z,Tema Motorway,03_08_2020,C30
Camera_PostCampaign/TMW/TMW_05_10_2020_C30_S64.7z,Tema Motorway,05_10_2020,C30
Camera_PostCampaign/TMW/TMW_18_01_2021_C30_S61.7z,Tema Motorway,18_01_2021,C30
Camera_PostCampaign/TMW/TMW_29_03_2021_C19_S31.7z,Tema Motorway,29_03_2021,C19
Camera_PostCampaign/TMW/TMW_15_06_2020_C30_S50.7z,Tema Motorway,15_06_2020,C30
Camera_PostCampaign/TMW/TMW_24_08_2020_C19_S9.7z,Tema Motorway,24_08_2020,C19
Camera_PostCampaign/TMW/TMW_26_02_2021_C19_S5.7z,Tema Motorway,26_02_2021,C19
Camera_PostCampaign/TMW/TMW_27_07_2020_C19_S50.7z,Tema Motorway,27_07_2020,C19
Camera_PostCampaign/TMW/TMW_17_08_2020_C30_S34.7z,Tema Motorway,17_08_2020,C30
Camera_PostCampaign/TMW/TMW_22_06_2020_C30_S16.7z,Tema Motorway,22_06_2020,C30
Camera_PostCampaign/TMW/TMW_26_04_2021_C30_S21.7z,Tema Motorway,26_04_2021,C30
Camera_PostCampaign/TMW/TMW_09_11_2020_C30_S51.7z,Tema Motorway,09_11_2020,C30
Camera_PostCampaign/TMW/TMW_29_06_2020_C30_S30.7z,Tema Motorway,29_06_2020,C30
Camera_PostCampaign/TMW/TMW_15_02_2021_C30_S34.7z,Tema Motorway,15_02_2021,C30
Camera_PostCampaign/TMW/TMW_20_04_2020_C30_S85.7z,Tema Motorway,20_04_2020,C30
Camera_PostCampaign/UGH/UGH_01_06_2020_C23_S13.7z,University of Ghana,01_06_2020,C23
Camera_PostCampaign/UGH/UGH_11_01_2021_C42_S76.7z,University of Ghana,11_01_2021,C42
Camera_PostCampaign/UGH/UGH_16_11_2020_C23_S9.7z,University of Ghana,16_11_2020,C23
Camera_PostCampaign/UGH/UGH_08_06_2020_C33_S30.7z,University of Ghana,08_06_2020,C33
Camera_PostCampaign/UGH/UGH_15_02_2021_C42_S51.7z,University of Ghana,15_02_2021,C42
Camera_PostCampaign/UGH/UGH_07_09_2020_C42_S60.7z,University of Ghana,07_09_2020,C42
Camera_PostCampaign/UGH/UGH_25_01_2021_C23_S2.7z,University of Ghana,25_01_2021,C23
Camera_PostCampaign/UGH/UGH_04_01_2021_C23_S2.7z,University of Ghana,04_01_2021,C23
Camera_PostCampaign/UGH/UGH_08_02_2021_C23_S9.7z,University of Ghana,08_02_2021,C23
Camera_PostCampaign/UGH/UGH_24_08_2020_C23_S11.7z,University of Ghana,24_08_2020,C23
Camera_PostCampaign/UGH/UGH_26_04_2021_C23_S30.7z,University of Ghana,26_04_2021,C23
Camera_PostCampaign/UGH/UGH_18_05_2020_C33_S21.7z,University of Ghana,18_05_2020,C33
Camera_PostCampaign/UGH/UGH_27_07_2020_C23_S20.7z,University of Ghana,27_07_2020,C23
Camera_PostCampaign/UGH/UGH_29_06_2020_C23_S22.7z,University of Ghana,29_06_2020,C23
Camera_PostCampaign/UGH/UGH_14_12_2020_C42_S51.7z,University of Ghana,14_12_2020,C42
Camera_PostCampaign/UGH/UGH_06_07_2020_C23_S53.7z,University of Ghana,06_07_2020,C23
Camera_PostCampaign/UGH/UGH_17_08_2020_C42_S60.7z,University of Ghana,17_08_2020,C42
Camera_PostCampaign/UGH/UGH_17_08_2020_C23_S5.7z,University of Ghana,17_08_2020,C23
Camera_PostCampaign/UGH/UGH_07_12_2020_C42_S65.7z,University of Ghana,07_12_2020,C42
Camera_PostCampaign/UGH/UGH_22_03_2021_C42_S35.7z,University of Ghana,22_03_2021,C42
Camera_PostCampaign/UGH/UGH_05_10_2020_C42_S51.7z,University of Ghana,05_10_2020,C42
Camera_PostCampaign/UGH/UGH_01_06_2020_C33_S15.7z,University of Ghana,01_06_2020,C33
Camera_PostCampaign/UGH/UGH_13_07_2020_C42_S201.7z,University of Ghana,13_07_2020,C42
Camera_PostCampaign/UGH/UGH_23_11_2020_C42_S21.7z,University of Ghana,23_11_2020,C42
Camera_PostCampaign/UGH/UGH_14_12_2020_C23_S21.7z,University of Ghana,14_12_2020,C23
Camera_PostCampaign/UGH/UGH_27_07_2020_C42_S34.7z,University of Ghana,27_07_2020,C42
Camera_PostCampaign/UGH/UGH_15_06_2020_C33_S34.7z,University of Ghana,15_06_2020,C33
Camera_PostCampaign/UGH/UGH_15_03_2021_C42_S21.7z,University of Ghana,15_03_2021,C42
Camera_PostCampaign/UGH/UGH_31_08_2020_C42_S55.7z,University of Ghana,31_08_2020,C42
Camera_PostCampaign/UGH/UGH_13_07_2020_C23_S23.7z,University of Ghana,13_07_2020,C23
Camera_PostCampaign/UGH/UGH_29_03_2021_C23_S16.7z,University of Ghana,29_03_2021,C23
Camera_PostCampaign/UGH/UGH_15_06_2020_C25_S20.7z,University of Ghana,15_06_2020,C25
Camera_PostCampaign/UGH/UGH_12_10_2020_C23_S22.7z,University of Ghana,12_10_2020,C23
Camera_PostCampaign/UGH/UGH_21_09_2020_C23_S28.7z,University of Ghana,21_09_2020,C23
Camera_PostCampaign/UGH/UGH_18_01_2021_C23_S9.7z,University of Ghana,18_01_2021,C23
Camera_PostCampaign/UGH/UGH_20_04_2020_C25_S15.7z,University of Ghana,20_04_2020,C25
Camera_PostCampaign/UGH/UGH_09_11_2020_C23_S2.7z,University of Ghana,09_11_2020,C23
Camera_PostCampaign/UGH/UGH_25_01_2021_C42_S22.7z,University of Ghana,25_01_2021,C42
Camera_PostCampaign/UGH/UGH_31_08_2020_C23_S44.7z,University of Ghana,31_08_2020,C23
Camera_PostCampaign/UGH/UGH_14_09_2020_C23_S51.7z,University of Ghana,14_09_2020,C23
Camera_PostCampaign/UGH/UGH_22_06_2020_C25_S10.7z,University of Ghana,22_06_2020,C25
Camera_PostCampaign/UGH/UGH_30_11_2020_C42_S76.7z,University of Ghana,30_11_2020,C42
Camera_PostCampaign/UGH/UGH_07_12_2020_C23_S9.7z,University of Ghana,07_12_2020,C23
Camera_PostCampaign/UGH/UGH_26_04_2021_C42_S34.7z,University of Ghana,26_04_2021,C42
Camera_PostCampaign/UGH/UGH_20_07_2020_C42_S61.7z,University of Ghana,20_07_2020,C42
Camera_PostCampaign/UGH/UGH_26_02_2021_C23_S10.7z,University of Ghana,26_02_2021,C23
Camera_PostCampaign/UGH/UGH_26_02_2021_C42_S16.7z,University of Ghana,26_02_2021,C42
Camera_PostCampaign/UGH/UGH_03_08_2020_C23_S17.7z,University of Ghana,03_08_2020,C23
Camera_PostCampaign/UGH/UGH_22_06_2020_C33_S60.7z,University of Ghana,22_06_2020,C33
Camera_PostCampaign/UGH/UGH_10_08_2020_C23_S22.7z,University of Ghana,10_08_2020,C23
Camera_PostCampaign/UGH/UGH_21_09_2020_C42_S30.7z,University of Ghana,21_09_2020,C42
Camera_PostCampaign/UGH/UGH_20_07_2020_C23_S45.7z,University of Ghana,20_07_2020,C23
Camera_PostCampaign/UGH/UGH_15_02_2021_C23_S21.7z,University of Ghana,15_02_2021,C23
Camera_PostCampaign/UGH/UGH_18_01_2021_C42_S65.7z,University of Ghana,18_01_2021,C42
Camera_PostCampaign/UGH/UGH_12_10_2020_C42_S60.7z,University of Ghana,12_10_2020,C42
Camera_PostCampaign/UGH/UGH_05_03_2021_C23_S9.7z,University of Ghana,05_03_2021,C23
Camera_PostCampaign/UGH/UGH_15_03_2021_C23_S5.7z,University of Ghana,15_03_2021,C23
Camera_PostCampaign/UGH/UGH_20_04_2020_C33_S65.7z,University of Ghana,20_04_2020,C33
Camera_PostCampaign/UGH/UGH_01_02_2021_C42_S85.7z,University of Ghana,01_02_2021,C42
Camera_PostCampaign/UGH/UGH_28_12_2020_C23_S9.7z,University of Ghana,28_12_2020,C23
Camera_PostCampaign/UGH/UGH_04_01_2021_C42_S22.7z,University of Ghana,04_01_2021,C42
Camera_PostCampaign/UGH/UGH_09_11_2020_C42_S6.7z,University of Ghana,09_11_2020,C42
Camera_PostCampaign/UGH/UGH_21_12_2020_C42_S34.7z,University of Ghana,21_12_2020,C42
Camera_PostCampaign/UGH/UGH_05_10_2020_C23_S16.7z,University of Ghana,05_10_2020,C23
Camera_PostCampaign/UGH/UGH_28_09_2020_C42_S65.7z,University of Ghana,28_09_2020,C42
Camera_PostCampaign/UGH/UGH_10_08_2020_C42_S51.7z,University of Ghana,10_08_2020,C42
Camera_PostCampaign/UGH/UGH_07_09_2020_C23_S5.7z,University of Ghana,07_09_2020,C23
Camera_PostCampaign/UGH/UGH_14_09_2020_C42_S1.7z,University of Ghana,14_09_2020,C42
